項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
246,8826,14：神奈川県,田中･万代遺跡,伊勢原市田中字万代,J1号陥穴状土坑　逆茂木,木材,T,d,縄文時代,勝坂式初葉?前葉,B,Beta-128835,AMS法,1720,50,----,----,----,----,-30,株式会社古環境研究所,Beta Analytic Inc.,2001,田中･万代遺跡における放射性炭素年代測定,529-530,----,かながわ考古学財団調査報告103　田中･万代遺跡,財団法人かながわ考古学財団
247,8824,14：神奈川県,田中･万代遺跡,伊勢原市田中字万代,J1号陥穴状土坑　逆茂木,木材,T,d,縄文時代,勝坂式初葉?前葉,B,Beta-128833,AMS法,1650,50,----,----,----,----,-28.9,株式会社古環境研究所,Beta Analytic Inc.,2001,田中･万代遺跡における放射性炭素年代測定,529-530,----,かながわ考古学財団調査報告103　田中･万代遺跡,財団法人かながわ考古学財団
248,8825,14：神奈川県,田中･万代遺跡,伊勢原市田中字万代,J1号陥穴状土坑　逆茂木,木材,T,d,縄文時代,勝坂式初葉?前葉,B,Beta-128834,AMS法,1770,80,----,----,----,----,-27.8,株式会社古環境研究所,Beta Analytic Inc.,2001,田中･万代遺跡における放射性炭素年代測定,529-530,----,かながわ考古学財団調査報告103　田中･万代遺跡,財団法人かながわ考古学財団
249,8823,14：神奈川県,田中･万代遺跡,伊勢原市田中字万代,J1号陥穴状土坑　逆茂木,木材,T,d,縄文時代,勝坂式初葉?前葉,B,Beta-128832,AMS法,1800,50,----,----,----,----,-29.1,株式会社古環境研究所,Beta Analytic Inc.,2001,田中･万代遺跡における放射性炭素年代測定,529-530,----,かながわ考古学財団調査報告103　田中･万代遺跡,財団法人かながわ考古学財団
250,8828,14：神奈川県,田名稲荷山遺跡,相模原市田名字稲荷山,Sample No.2 -1.2m,炭化物,T,h,不明,----,ABCDEFGH,Gak-12601,β線法,6970,240,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1986,学習院大学放射性炭素年代測定結果報告,314,----,神奈川県立埋蔵文化財センター調査報告12　田名稲荷山遺跡,神奈川県立埋蔵文化財センター
251,8827,14：神奈川県,田名稲荷山遺跡,相模原市田名字稲荷山,Sample No.1 -1.2m,炭化物,T,h,不明,----,ABCDEFGH,Gak-12600,β線法,5340,190,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1986,学習院大学放射性炭素年代測定結果報告,314,----,神奈川県立埋蔵文化財センター調査報告12　田名稲荷山遺跡,神奈川県立埋蔵文化財センター
252,8632,14：神奈川県,相模原No.76遺跡,相模原市古淵,第2号集石,炭化材(クリ),T,f,縄文時代中期後半,----,B,GaK-20119,β線法,4770,70,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1999,相模原市No.76遺跡から出土した炭化材の年代と樹種,55-56,----,相模原市遺跡調査会調査報告1　相模原市No.76遺跡,相模原市遺跡調査会
253,2061,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4927,AMS法,3910,25,----,----,-26.69,0.13,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 131,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
254,2053,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4921,AMS法,3870,25,----,----,-26.63,0.16,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 51,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
255,2054,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4922,AMS法,3860,20,----,----,-27.16,0.15,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 61,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
256,2056,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4924,AMS法,3865,25,----,----,-26.7,0.18,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 81,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
257,2057,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4925,AMS法,3885,25,----,----,-26.78,0.12,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 91,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
258,2058,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4926,AMS法,3940,30,----,----,-27.38,0.17,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 101,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
259,2059,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4928,AMS法,3835,25,----,----,-26.99,0.28,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 111,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
260,2060,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4929,AMS法,3885,25,----,----,-27.29,0.15,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 121,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
261,2055,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4923,AMS法,3885,25,----,----,-25.97,0.16,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 71,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
262,2049,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4917,AMS法,3970,25,----,----,-26.37,0.15,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 11，特殊試料，計算から除外,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
263,2050,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4918,AMS法,3790,25,----,----,-26.91,0.18,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 21,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
264,2052,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4920,AMS法,3865,25,----,----,-27.13,0.16,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 41,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
265,2051,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4919,AMS法,3840,25,----,----,-26.9,0.11,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 31,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
266,2048,14：神奈川県,真田・北金目遺跡群,平塚市北金目字入谷戸1522番地２外,15E区旧河道内堰状遺構木材ウイグルマッチング用最外1年目～131年目,木材，ウイグルマッチング，クスノキ,T,d,縄文時代後期,堀之内1式,B,PLD-4916,AMS法,3825,25,----,----,-27.5,0.18,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,KNHS-C16 1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
267,8582,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から101年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4926,AMS法,3940,30,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
268,8584,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から121年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4929,AMS法,3885,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
269,8585,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から131年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4927,AMS法,3910,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
270,8583,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から111年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4928,AMS法,3835,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
271,8576,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から41年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4920,AMS法,3865,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
272,8577,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から51年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4921,AMS法,3870,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
273,8578,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から61年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4922,AMS法,3860,20,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
274,8579,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から71年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4923,AMS法,3885,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
275,8575,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から31年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4919,AMS法,3840,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
276,8573,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から11年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4917,AMS法,3970,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
277,8574,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から21年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4918,AMS法,3790,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
278,8580,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から81年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4924,AMS法,3865,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
279,8581,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から91年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4925,AMS法,3885,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
280,8572,14：神奈川県,真田･北金目遺跡群,平塚市北金目,流路　最外から1年目,木材(ムクノキ),T,d,縄文時代,----,B,PLD-4916,AMS法,3825,25,----,----,----,----,----,小林謙一(国立歴史民俗博物館年代測定研究グループ),パレオ･ラボ,2008,神奈川県平塚市真田･北金目遺跡群出土試料の14C年代測定,196?203,ウイグルマッチング,平塚市真田･北金目遺跡群発掘調査報告書6　第3分冊,独立行政法人都市再生機構
281,8929,14：神奈川県,矢頭遺跡,足柄上郡大字御字下矢頭,第1号炉跡,炭化材,T,f,縄文時代末期?弥生時代初期,----,BC,GEO-2149 Beta-90962,β線法,2540,70,----,----,----,----,-25.6,パレオ･ラボ,(株)地球科学研究所,1997,矢頭(No.35)遺跡出土炭化物の放射性炭素年代測定,400,----,かながわ考古学財団調査報告25　宮畑(No.34)遺跡　矢頭(No.35)遺跡　大久保(No.36)遺跡,財団法人かながわ考古学財団
282,8928,14：神奈川県,矢頭遺跡,足柄上郡大字御字下矢頭,第1号炭化物集中,炭化材,T,f,縄文時代末期?弥生時代初期,----,BC,GEO-2148 Beta-90961,β線法,3080,70,----,----,----,----,-28.6,パレオ･ラボ,(株)地球科学研究所,1997,矢頭(No.35)遺跡出土炭化物の放射性炭素年代測定,400,----,かながわ考古学財団調査報告25　宮畑(No.34)遺跡　矢頭(No.35)遺跡　大久保(No.36)遺跡,財団法人かながわ考古学財団
283,8927,14：神奈川県,矢頭遺跡,足柄上郡大字御字下矢頭,第1号炭化物集中,炭化材,T,f,縄文時代末期?弥生時代初期,----,BC,GEO-2147 Beta-90960,β線法,2800,70,----,----,----,----,-28,パレオ･ラボ,(株)地球科学研究所,1997,矢頭(No.35)遺跡出土炭化物の放射性炭素年代測定,400,----,かながわ考古学財団調査報告25　宮畑(No.34)遺跡　矢頭(No.35)遺跡　大久保(No.36)遺跡,財団法人かながわ考古学財団
284,8596,14：神奈川県,神庭遺跡,川崎市中原区井田,110号住居址炉中,焼土,T,k,縄文時代,加曽利E式,B,不明,β線法,2330,80,----,----,----,----,----,米田耕之助･菊池真太郎,学習院大学　木越邦彦,1974,放射性炭素による神庭遺跡の年代,81-82,----,神庭遺跡　第2次調査概要,東出版株式会社
285,8590,14：神奈川県,神成松遺跡,伊勢原市上粕屋,Ⅷ層炭,炭化物,T,h,縄文時代草創期,----,B,IAAA-133046,AMS法,10700,40,10704,36,-29.32,0.36,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2014,神成松遺跡第5地点の放射性炭素年代測定,200-202,----,神奈川県埋蔵文化財発掘調査報告書23　神成松遺跡第5地点,株式会社パスコ
286,8589,14：神奈川県,神成松遺跡,伊勢原市上粕屋,Ⅷ層炭,炭化物,T,h,縄文時代草創期,----,B,IAAA-133045,AMS法,7720,30,7718,32,-19.95,0.29,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2014,神成松遺跡第5地点の放射性炭素年代測定,200-202,----,神奈川県埋蔵文化財発掘調査報告書23　神成松遺跡第5地点,株式会社パスコ
287,8603,14：神奈川県,神明若宮地区内遺跡,大和市福田,谷5?2,腐植質土,T,k,不明,----,ABCDEFGH,PAL-97,β線法,1870,370,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2000,神明若宮地区内遺跡低地部における層序と古環境,50-91,----,大和市文化財調査報告書74　大和市No.1遺跡第2次調査　深見神社北遺跡第4次調査　神明若宮地区内遺跡自然科学分析編,大和市教育委員会
288,8602,14：神奈川県,神明若宮地区内遺跡,大和市福田,谷5?2,腐植質土,T,k,不明,----,ABCDEFGH,PAL-96,β線法,1380,280,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,2000,神明若宮地区内遺跡低地部における層序と古環境,50-91,----,大和市文化財調査報告書74　大和市No.1遺跡第2次調査　深見神社北遺跡第4次調査　神明若宮地区内遺跡自然科学分析編,大和市教育委員会
289,2065,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区4エ層(2),炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04323,AMS法,3740,35,----,----,-28.4,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C4,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
290,2066,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区5層ｱ(3),炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04883,AMS法,3755,35,----,----,-24.3,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C5,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
291,2067,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区5ア(2)層下,炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04324,AMS法,3765,35,----,----,-28.8,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C6,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
292,2068,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区6(1)層,炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04325,AMS法,3815,35,----,----,-30.8,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C7,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
293,2069,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区6層ｱ(1),炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04884,AMS法,3860,40,----,----,-27.2,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C8,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
294,2070,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区7層(1),炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04885,AMS法,3695,35,----,----,-26.9,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C9,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
295,2072,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区8層,炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04886,AMS法,3820,35,----,----,-26.5,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C11,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
296,2073,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区8層,炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04318,AMS法,3845,35,----,----,-29,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C12,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
297,2074,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区9層ｱ(1),炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04586,AMS法,3760,70,----,----,-25.2,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C13,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
298,2075,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区9層,炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04587,AMS法,3810,70,----,----,-29.4,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C14,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
299,2076,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,1区9層ｲ,炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04887,AMS法,3825,35,----,----,-22.2,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C16,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
300,2077,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,2区7I層貝層サンプル3-P-132区14エ層,炭化材炭化物,T,f,縄文時代後期,堀之内1式,B,MTC-04319,AMS法,3795,35,----,----,-27.1,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C17,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
301,2078,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,2区10層サンプル4P-112区15ア層,炭化材炭化物,T,f,縄文時代後期,堀之内1式,B,MTC-04326,AMS法,3725,35,----,----,-29.3,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C18,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
302,2080,14：神奈川県,稲荷山貝塚,横浜市南区山谷56他,2区11ウ層,炭化材,T,f,縄文時代後期,堀之内1式,B,MTC-04320,AMS法,3765,35,----,----,-31.5,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,KNMI-C20,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
303,8120,14：神奈川県,稲荷山貝塚,横浜市南区山谷,第1地点　Ⅱ①層(5),炭化物,T,h,縄文時代後期,----,B,PLD-690,AMS法,3490,35,----,----,----,----,-26,山形秀樹(パレオ･ラボ),パレオ･ラボ,2002,放射性炭素年代測定,409-410,----,かながわ考古学財団調査報告131　稲荷山貝塚,財団法人かながわ考古学財団
