項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
57,3769,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FB4河道12号クルミ塚東西ベルト柱状サンプルS131-③,種実トチノキ種皮,T,e,縄文時代前期～中期？,----,B,MTC-05835,AMS法,4110,40,----,----,-25.5,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C12,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
58,3768,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD7河道11号クルミ塚柱状サンプルS73-①,種実オニグルミ内果皮,T,e,縄文時代前期～中期？,----,B,Beta-201266,AMS法,4440,40,----,----,-26.2,----,-26.2,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,TTHS-C8,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
59,3767,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD7河道11号クルミ塚柱状サンプルS73-③-2,種実オニグルミ内果皮,T,e,縄文時代前期～中期？,----,B,Beta-201265,AMS法,4380,40,----,----,-28.2,----,-28.2,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,TTHS-C7,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
60,3766,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FB4河道12号クルミ塚東西ベルト柱状サンプルS134-①+②,種実オニグルミ内果皮,T,e,縄文時代前期～中期？,----,B,Beta-201264,AMS法,4210,40,----,----,-28.2,----,-28.2,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,TTHS-C3,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
61,3765,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FB4河道12号クルミ塚東西ベルト柱状サンプルS131-②,種実オニグルミ内果皮,T,e,縄文時代前期～中期？,----,B,Beta-201263,AMS法,4110,40,----,----,-27.4,----,-27.4,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,TTHS-C2,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
62,6644,13：東京都,下宅部遺跡,東村山市多摩湖町,トレンチT13拡張1地点　試料番号14C-5,木材,T,d,不明,----,ABCDEFGH,Gak-17594,β線法,29130,4610,----,----,----,----,----,工藤雄一郎(東京都立大学大学院)、下宅部遺跡調査団,学習院大学,2006,土壌分析の目的とその結果について,257-276,----,下宅部遺跡Ⅰ,東村山市遺跡調査会
63,3780,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅲ主要調査地点EE12河道15号トチ塚S10,種実トチノキ種皮,T,e,縄文時代後期,----,B,MTC-05846,AMS法,3280,40,----,----,-24,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C23,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
64,3788,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅵ主要調査地点BD22河道21号木道材No66-A,木材ヤマグワ,T,d,縄文時代晩期,----,B,MTC-06382,AMS法,2770,45,----,----,-26.7,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C34,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
65,3796,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅴ主要調査地点A拡張部河道25号水場遺構材No551,木材,T,d,縄文時代晩期,----,B,MTC-06389,AMS法,2930,30,----,----,-25,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C44,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
66,3804,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD6No2211河道1砂礫層265号杭,木材ウルシ,T,d,縄文時代後期,----,B,MTC-06725,AMS法,3640,30,----,----,-26.6,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C56,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
67,3810,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD6No3435河道1砂礫層240号杭,木材ウルシ,T,d,縄文時代後期,----,B,MTC-07157,AMS法,3395,30,----,----,-28,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C61,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
68,3809,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD6№3456河道1砂礫層288号杭,木材ウルシ,T,d,縄文時代後期,----,B,MTC-06728,AMS法,3620,50,----,----,-27.2,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C60,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
69,3808,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD6No2151河道1砂礫層193号杭,木材ウルシ,T,d,縄文時代後期,----,B,Beta-216226,AMS法,3580,40,----,----,-30.5,----,-30.5,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,TTHS-C59 (r),弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
70,3807,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD6No2151河道1砂礫層193号杭,木材ウルシ,T,d,縄文時代後期,----,B,MTC-07156,AMS法,3610,25,----,----,-28,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C59,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
71,3806,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD6No2219河道1粘土層275号杭,木材ウルシ,T,d,縄文時代後期,----,B,MTC-06727,AMS法,3405,30,----,----,-27.9,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C58,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
72,3805,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD6No2218河道1粘土層274号杭,木材ウルシ,T,d,縄文時代後期,----,B,MTC-06726,AMS法,3580,30,----,----,-23.5,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C57,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
73,3803,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD6No2217河道1砂礫層273号杭,木材ウルシ,T,d,縄文時代後期,----,B,MTC-06723,AMS法,3420,30,----,----,-28.1,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C54,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
74,3802,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD4No2144河道1粘土層104号杭,木材ウルシ,T,d,縄文時代後期,----,B,MTC-06722,AMS法,3725,40,----,----,-30,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C53,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
75,3801,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅳ北区L121号水場遺構材No184,木材ニレ属,T,d,縄文時代後期？,----,B,MTC-06721,AMS法,2120,30,----,----,-27.1,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C52,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
76,3800,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅴ主要調査地点AD19河道,漆漆膜,T,i,縄文時代後期～晩期,----,B,Beta-211440,AMS法,3060,40,----,----,-30.8,----,-30.8,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,TTHS-C51,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
77,3799,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅴ主要調査地点A拡張部B18河道1エリ状遺構材No369,木材,T,d,縄文時代後期,----,B,MTC-06392,AMS法,3745,35,----,----,-27.8,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C49,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
78,3798,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅴ主要調査地点A拡張部B18河道1エリ状遺構材No367,木材,T,d,縄文時代後期,----,B,MTC-06391,AMS法,3975,35,----,----,-30.2,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C47,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
79,3797,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅴ主要調査地点A拡張部E18河道25号水場遺構材No553,木材,T,d,縄文時代晩期,----,B,MTC-06390,AMS法,2830,30,----,----,-24.1,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C45,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
80,3795,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD7河道111号水場遺構100号材No1952,木材コナラ節,T,d,縄文時代前期～中期？,----,B,MTC-06388,AMS法,4550,40,----,----,-25.8,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C43,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
81,3794,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅰ主要調査地点FD7河道111号水場遺構1号材No1927,木材コナラ節,T,d,縄文時代前期～中期？,----,B,MTC-06387,AMS法,4555,40,----,----,-27.8,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C42,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
82,3793,13：東京都,下宅部遺跡,東村山市多摩湖町4丁目3・4番地ほか,調査区Ⅱ主要調査地点D河道18号水場遺構材No3909,木材,T,d,縄文時代後期,----,B,MTC-06386,AMS法,3935,40,----,----,-26.6,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,TTHS-C41,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
